residue_type,stereo_abs,stereo_rel,sample name,canonical smiles,InChI,type,doi,url,r doi,r url
,,,NR-R59-A,C=C[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,DWCHTVQQWOKNGW-RWNQQKCBSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ
,,,NR-R58-A,F[P-](F)(F)(F)(F)F.[Ru+]c1ccccc1C1=N[C@@H](CO1)c1ccccc1.CC#N.CC#N.CC#N.CC#N,MFYKDMZDJHSTQM-RCZOLUBLSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ
,,,,[N-]=[N+]=CC(=O)OCC,YVPJCJLMRRTDMQ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ
,,,NR-R12-A,CCOC(=O)[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,YUSXSWPUKFKBNI-LIDDLJRISA-N,4 product,10.14272/YUSXSWPUKFKBNI-LIDDLJRISA-N.2,https://dx.doi.org/10.14272/YUSXSWPUKFKBNI-LIDDLJRISA-N.2,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YUSXSWPUKF-UHFFFADPSC-NUHFF-NPXBX-NUHFF-ZZZ
,,,,CCOC(=O)[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,YUSXSWPUKFKBNI-LIDDLJRISA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,,[Li+].[AlH4-],OCZDCIYGECBNKL-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,NR-149-A,OC[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,JMSDENZFQRIIEY-VVBRJHLJSA-N,4 product,10.14272/JMSDENZFQRIIEY-VVBRJHLJSA-N.1,https://dx.doi.org/10.14272/JMSDENZFQRIIEY-VVBRJHLJSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-JMSDENZFQR-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,,OC[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,JMSDENZFQRIIEY-VVBRJHLJSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,,O=C1O[I+](c2c1cccc2)([O-])O,MEOMMSSYMAPFRJ-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,,CS(=O)C,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,NR-154-A,O=C[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,YKIHZJYAWYPKIK-VVBRJHLJSA-N,4 product,10.14272/YKIHZJYAWYPKIK-VVBRJHLJSA-N.1,https://dx.doi.org/10.14272/YKIHZJYAWYPKIK-VVBRJHLJSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-YKIHZJYAWY-UHFFFADPSC-NUHFF-NXQWH-NUHFF-ZZZ
,,,NR-186-A,O=C[C@H]1C[C@@H]1[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,YKIHZJYAWYPKIK-VVBRJHLJSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ
,,,,Cl[Mg]C(C)C,GPIBKUJXKCEZOH-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ
,,,,C1CCCO1,WYURNTSHIVDZCO-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ
,,,NR-187-A,CO[C@@H]1C[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@@]31C[C@H]3CC2)C)[C@@H]([C@H]1C[C@@H]1C(C(C)C)O)C,OCLGZDCBOFTXRM-PIACRFSQSA-N,4 product,10.14272/OCLGZDCBOFTXRM-PIACRFSQSA-N.1,https://dx.doi.org/10.14272/OCLGZDCBOFTXRM-PIACRFSQSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OCLGZDCBOF-UHFFFADPSC-NUHFF-NWDAO-NUHFF-ZZZ
,,,NR-187-A,CO[C@@H]1C[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@@]31C[C@H]3CC2)C)[C@@H]([C@H]1C[C@@H]1C(C(C)C)O)C,OCLGZDCBOFTXRM-PIACRFSQSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ
,,,,c1ccc[nH+]c1.[O-][Cr](=O)(=O)Cl,LEHBURLTIWGHEM-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ
,,,,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ
,,,NR-188-A,CO[C@@H]1C[C@H]2[C@@H]3CC[C@@H]([C@@]3(C)CC[C@@H]2[C@@]2([C@@]31C[C@H]3CC2)C)[C@@H]([C@H]1C[C@@H]1C(=O)C(C)C)C,IVLSDATXNOMANO-WUXLKISSSA-N,4 product,10.14272/IVLSDATXNOMANO-WUXLKISSSA-N.1,https://dx.doi.org/10.14272/IVLSDATXNOMANO-WUXLKISSSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-IVLSDATXNO-UHFFFADPSC-NUHFF-NKBPB-NUHFF-ZZZ
,,,LSH-R203-A,O=c1cnc2c([nH]1)cccc2,FFRYUAVNPBUEIC-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,,ClP(=O)(Cl)Cl,XHXFXVLFKHQFAL-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,LSH-R204-A,Clc1cnc2c(n1)cccc2,BYHVGQHIAFURIL-UHFFFAOYSA-N,4 product,10.14272/BYHVGQHIAFURIL-UHFFFAOYSA-N.2,https://dx.doi.org/10.14272/BYHVGQHIAFURIL-UHFFFAOYSA-N.2,10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-BYHVGQHIAF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ.1
,,,LSH-R203-A,O=c1cnc2c([nH]1)cccc2,FFRYUAVNPBUEIC-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XVKLMYQMVP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XVKLMYQMVP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],JRMUNVKIHCOMHV-UHFFFAOYSA-M,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-XVKLMYQMVP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-XVKLMYQMVP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
